命令语法不正确。
INFO - 11/24/25 21:08:51 - 0:00:00 - ============ Initialized logger ============
INFO - 11/24/25 21:08:51 - 0:00:00 - The experiment will be stored in C:\Users\paichichi\Documents\data\mmkg\dump/1124-IJCAI_MEAformer_sf_0_500-1000-IL\MEAformer_FBDB15K_0.2_v1_norm_0.2
                                     
INFO - 11/24/25 21:08:51 - 0:00:00 - Running command: python main.py --gpu 0 --eval_epoch 50 --only_test 0 --model_name MEAformer --data_choice FBDB15K --data_split norm --data_rate '0.2' --epoch 1000 --lr '5e-4' --hidden_units '300,300,300' --save_model 0 --batch_size 3500 --semi_learn_step 5 --csls --csls_k 3 --random_seed 42 --exp_name 'IJCAI_MEAformer_sf_0_500-1000-IL' --exp_id 'v1_norm_0.2' --workers 12 --dist 0 --accumulation_steps 1 --scheduler cos --attr_dim 300 --img_dim 300 --name_dim 300 --char_dim 300 --hidden_size 300 --tau '0.1' --structure_encoder gat --num_attention_heads 1 --num_hidden_layers 1 --use_surface 0 --use_intermediate 1 --il --il_start 500 --enable_sota
C:\Users\paichichi\Documents\GitHub\MEAformer\main.py:44: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = GradScaler()
INFO - 11/24/25 21:08:53 - 0:00:01 - 94.56% entities have images
INFO - 11/24/25 21:08:53 - 0:00:01 - image feature shape:(27793, 4096)
INFO - 11/24/25 21:08:53 - 0:00:01 - #left entity : 14951, #right entity: 12842
INFO - 11/24/25 21:08:53 - 0:00:01 - #left entity not in train set: 12382, #right entity not in train set: 10273
INFO - 11/24/25 21:08:54 - 0:00:03 - relation feature shape:(27793, 1000)
INFO - 11/24/25 21:08:54 - 0:00:03 - attribute feature shape:(27793, 341)
INFO - 11/24/25 21:08:54 - 0:00:03 - -----dataset summary-----
INFO - 11/24/25 21:08:54 - 0:00:03 - dataset:		 C:\Users\paichichi\Documents\data\mmkg\FBDB15K\norm
INFO - 11/24/25 21:08:54 - 0:00:03 - triple num:	 691241
INFO - 11/24/25 21:08:54 - 0:00:03 - entity num:	 27793
INFO - 11/24/25 21:08:54 - 0:00:03 - relation num:	 1624
INFO - 11/24/25 21:08:54 - 0:00:03 - train ill num:	 2569 	 test ill num:	 10277
INFO - 11/24/25 21:08:54 - 0:00:03 - -------------------------
C:\Users\paichichi\Documents\GitHub\MEAformer\src\utils.py:237: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\torch\csrc\utils\tensor_new.cpp:653.)
  return torch.sparse.FloatTensor(indices, values, shape)
INFO - 11/24/25 21:08:55 - 0:00:04 - Random init...
INFO - 11/24/25 21:08:55 - 0:00:04 - total params num: 10576806
INFO - 11/24/25 21:08:55 - 0:00:04 - warmup_steps: 75
INFO - 11/24/25 21:08:55 - 0:00:04 - total_steps: 500
INFO - 11/24/25 21:08:55 - 0:00:04 - weight_decay: 0.0005
loading raw data...
27793
getting a sparse tensor r_adj...
  0%|          | 0/1000 [00:00<?, ?it/s]
Train | Ep [812/1000] Step [592/1500] LR [0.00008] Loss 61.42472 :  81%|████████▏ | 813/1000 [15:00<05:35,  1.80s/it]
Train | Ep [813/1000] Step [595/1500] LR [0.00008] Loss 61.70990 :  81%|████████▏ | 813/1000 [15:02<05:35,  1.80s/it]
Train | Ep [813/1000] Step [595/1500] LR [0.00008] Loss 61.70990 :  81%|████████▏ | 814/1000 [15:02<05:31,  1.78s/it]
Train | Ep [814/1000] Step [598/1500] LR [0.00008] Loss 61.34772 :  81%|████████▏ | 814/1000 [15:03<05:31,  1.78s/it]
Train | Ep [814/1000] Step [598/1500] LR [0.00008] Loss 61.34772 :  82%|████████▏ | 815/1000 [15:03<05:28,  1.77s/it]
Train | Ep [815/1000] Step [601/1500] LR [0.00008] Loss 62.11190 :  82%|████████▏ | 815/1000 [15:05<05:28,  1.77s/it]
Train | Ep [815/1000] Step [601/1500] LR [0.00008] Loss 62.11190 :  82%|████████▏ | 816/1000 [15:05<05:21,  1.75s/it]
Train | Ep [816/1000] Step [604/1500] LR [0.00008] Loss 61.48098 :  82%|████████▏ | 816/1000 [15:07<05:21,  1.75s/it]
Train | Ep [816/1000] Step [604/1500] LR [0.00008] Loss 61.48098 :  82%|████████▏ | 817/1000 [15:07<05:14,  1.72s/it]
Train | Ep [817/1000] Step [607/1500] LR [0.00008] Loss 61.32531 :  82%|████████▏ | 817/1000 [15:08<05:14,  1.72s/it]
Train | Ep [817/1000] Step [607/1500] LR [0.00008] Loss 61.32531 :  82%|████████▏ | 818/1000 [15:08<05:05,  1.68s/it]
Train | Ep [818/1000] Step [610/1500] LR [0.00008] Loss 62.41583 :  82%|████████▏ | 818/1000 [15:10<05:05,  1.68s/it]
Train | Ep [818/1000] Step [610/1500] LR [0.00008] Loss 62.41583 :  82%|████████▏ | 819/1000 [15:10<04:59,  1.66s/it]
Train | Ep [819/1000] Step [613/1500] LR [0.00008] Loss 61.48662 :  82%|████████▏ | 819/1000 [15:11<04:59,  1.66s/it]
Train | Ep [819/1000] Step [613/1500] LR [0.00008] Loss 61.48662 :  82%|████████▏ | 820/1000 [15:11<04:59,  1.67s/it]
Train | Ep [820/1000] Step [616/1500] LR [0.00008] Loss 60.98276 :  82%|████████▏ | 820/1000 [15:13<04:59,  1.67s/it]
Train | Ep [820/1000] Step [616/1500] LR [0.00008] Loss 60.98276 :  82%|████████▏ | 821/1000 [15:13<04:53,  1.64s/it]
Train | Ep [821/1000] Step [619/1500] LR [0.00008] Loss 62.87548 :  82%|████████▏ | 821/1000 [15:15<04:53,  1.64s/it]
Train | Ep [821/1000] Step [619/1500] LR [0.00008] Loss 62.87548 :  82%|████████▏ | 822/1000 [15:15<04:50,  1.63s/it]
Train | Ep [822/1000] Step [622/1500] LR [0.00008] Loss 60.61202 :  82%|████████▏ | 822/1000 [15:16<04:50,  1.63s/it]
Train | Ep [822/1000] Step [622/1500] LR [0.00008] Loss 60.61202 :  82%|████████▏ | 823/1000 [15:16<04:47,  1.63s/it]
Train | Ep [823/1000] Step [625/1500] LR [0.00008] Loss 60.16169 :  82%|████████▏ | 823/1000 [15:18<04:47,  1.63s/it]
Train | Ep [823/1000] Step [625/1500] LR [0.00008] Loss 60.16169 :  82%|████████▏ | 824/1000 [15:18<04:43,  1.61s/it]INFO - 11/24/25 21:24:14 - 0:15:22 - [epoch 824] #links in candidate set: 361


Train | Ep [824/1000] Step [628/1500] LR [0.00008] Loss 61.38843 :  82%|████████▏ | 824/1000 [15:20<04:43,  1.61s/it]
Train | Ep [824/1000] Step [628/1500] LR [0.00008] Loss 61.38843 :  82%|████████▎ | 825/1000 [15:20<04:46,  1.64s/it]
Train | Ep [825/1000] Step [631/1500] LR [0.00008] Loss 61.20088 :  82%|████████▎ | 825/1000 [15:21<04:46,  1.64s/it]
Train | Ep [825/1000] Step [631/1500] LR [0.00008] Loss 61.20088 :  83%|████████▎ | 826/1000 [15:21<04:41,  1.62s/it]
Train | Ep [826/1000] Step [634/1500] LR [0.00008] Loss 60.21225 :  83%|████████▎ | 826/1000 [15:23<04:41,  1.62s/it]
Train | Ep [826/1000] Step [634/1500] LR [0.00008] Loss 60.21225 :  83%|████████▎ | 827/1000 [15:23<04:38,  1.61s/it]
Train | Ep [827/1000] Step [637/1500] LR [0.00008] Loss 61.18963 :  83%|████████▎ | 827/1000 [15:24<04:38,  1.61s/it]
Train | Ep [827/1000] Step [637/1500] LR [0.00008] Loss 61.18963 :  83%|████████▎ | 828/1000 [15:24<04:38,  1.62s/it]
Train | Ep [828/1000] Step [640/1500] LR [0.00008] Loss 62.13353 :  83%|████████▎ | 828/1000 [15:26<04:38,  1.62s/it]
Train | Ep [828/1000] Step [640/1500] LR [0.00008] Loss 62.13353 :  83%|████████▎ | 829/1000 [15:26<04:35,  1.61s/it]
Train | Ep [829/1000] Step [643/1500] LR [0.00008] Loss 60.29103 :  83%|████████▎ | 829/1000 [15:28<04:35,  1.61s/it]
Train | Ep [829/1000] Step [643/1500] LR [0.00008] Loss 60.29103 :  83%|████████▎ | 830/1000 [15:28<04:39,  1.64s/it]
Train | Ep [830/1000] Step [646/1500] LR [0.00008] Loss 59.89576 :  83%|████████▎ | 830/1000 [15:29<04:39,  1.64s/it]
Train | Ep [830/1000] Step [646/1500] LR [0.00008] Loss 59.89576 :  83%|████████▎ | 831/1000 [15:29<04:37,  1.64s/it]
Train | Ep [831/1000] Step [649/1500] LR [0.00008] Loss 59.69533 :  83%|████████▎ | 831/1000 [15:31<04:37,  1.64s/it]
Train | Ep [831/1000] Step [649/1500] LR [0.00008] Loss 59.69533 :  83%|████████▎ | 832/1000 [15:31<04:32,  1.62s/it]
Train | Ep [832/1000] Step [652/1500] LR [0.00007] Loss 60.65014 :  83%|████████▎ | 832/1000 [15:32<04:32,  1.62s/it]
Train | Ep [832/1000] Step [652/1500] LR [0.00007] Loss 60.65014 :  83%|████████▎ | 833/1000 [15:32<04:29,  1.61s/it]
Train | Ep [833/1000] Step [655/1500] LR [0.00007] Loss 59.85121 :  83%|████████▎ | 833/1000 [15:34<04:29,  1.61s/it]
Train | Ep [833/1000] Step [655/1500] LR [0.00007] Loss 59.85121 :  83%|████████▎ | 834/1000 [15:34<04:27,  1.61s/it]
Train | Ep [834/1000] Step [658/1500] LR [0.00007] Loss 60.05804 :  83%|████████▎ | 834/1000 [15:36<04:27,  1.61s/it]
Train | Ep [834/1000] Step [658/1500] LR [0.00007] Loss 60.05804 :  84%|████████▎ | 835/1000 [15:36<04:29,  1.64s/it]
Train | Ep [835/1000] Step [661/1500] LR [0.00007] Loss 61.66770 :  84%|████████▎ | 835/1000 [15:37<04:29,  1.64s/it]
Train | Ep [835/1000] Step [661/1500] LR [0.00007] Loss 61.66770 :  84%|████████▎ | 836/1000 [15:37<04:27,  1.63s/it]
Train | Ep [836/1000] Step [664/1500] LR [0.00007] Loss 60.10920 :  84%|████████▎ | 836/1000 [15:39<04:27,  1.63s/it]
Train | Ep [836/1000] Step [664/1500] LR [0.00007] Loss 60.10920 :  84%|████████▎ | 837/1000 [15:39<04:24,  1.62s/it]
Train | Ep [837/1000] Step [667/1500] LR [0.00007] Loss 60.18939 :  84%|████████▎ | 837/1000 [15:41<04:24,  1.62s/it]
Train | Ep [837/1000] Step [667/1500] LR [0.00007] Loss 60.18939 :  84%|████████▍ | 838/1000 [15:41<04:21,  1.62s/it]
Train | Ep [838/1000] Step [670/1500] LR [0.00007] Loss 60.74081 :  84%|████████▍ | 838/1000 [15:42<04:21,  1.62s/it]
Train | Ep [838/1000] Step [670/1500] LR [0.00007] Loss 60.74081 :  84%|████████▍ | 839/1000 [15:42<04:19,  1.61s/it]
Train | Ep [839/1000] Step [673/1500] LR [0.00007] Loss 61.00573 :  84%|████████▍ | 839/1000 [15:44<04:19,  1.61s/it]
Train | Ep [839/1000] Step [673/1500] LR [0.00007] Loss 61.00573 :  84%|████████▍ | 840/1000 [15:44<04:22,  1.64s/it]
Train | Ep [840/1000] Step [676/1500] LR [0.00007] Loss 61.73435 :  84%|████████▍ | 840/1000 [15:46<04:22,  1.64s/it]
Train | Ep [840/1000] Step [676/1500] LR [0.00007] Loss 61.73435 :  84%|████████▍ | 841/1000 [15:46<04:18,  1.62s/it]
Train | Ep [841/1000] Step [679/1500] LR [0.00007] Loss 60.70768 :  84%|████████▍ | 841/1000 [15:47<04:18,  1.62s/it]
Train | Ep [841/1000] Step [679/1500] LR [0.00007] Loss 60.70768 :  84%|████████▍ | 842/1000 [15:47<04:14,  1.61s/it]
Train | Ep [842/1000] Step [682/1500] LR [0.00007] Loss 60.82463 :  84%|████████▍ | 842/1000 [15:49<04:14,  1.61s/it]
Train | Ep [842/1000] Step [682/1500] LR [0.00007] Loss 60.82463 :  84%|████████▍ | 843/1000 [15:49<04:12,  1.61s/it]
Train | Ep [843/1000] Step [685/1500] LR [0.00007] Loss 59.45495 :  84%|████████▍ | 843/1000 [15:50<04:12,  1.61s/it]
Train | Ep [843/1000] Step [685/1500] LR [0.00007] Loss 59.45495 :  84%|████████▍ | 844/1000 [15:50<04:09,  1.60s/it]
Train | Ep [844/1000] Step [688/1500] LR [0.00007] Loss 60.02845 :  84%|████████▍ | 844/1000 [15:52<04:09,  1.60s/it]
Train | Ep [844/1000] Step [688/1500] LR [0.00007] Loss 60.02845 :  84%|████████▍ | 845/1000 [15:52<04:12,  1.63s/it]
Train | Ep [845/1000] Step [691/1500] LR [0.00007] Loss 61.69377 :  84%|████████▍ | 845/1000 [15:54<04:12,  1.63s/it]
Train | Ep [845/1000] Step [691/1500] LR [0.00007] Loss 61.69377 :  85%|████████▍ | 846/1000 [15:54<04:12,  1.64s/it]
Train | Ep [846/1000] Step [694/1500] LR [0.00007] Loss 59.82330 :  85%|████████▍ | 846/1000 [15:55<04:12,  1.64s/it]
Train | Ep [846/1000] Step [694/1500] LR [0.00007] Loss 59.82330 :  85%|████████▍ | 847/1000 [15:55<04:08,  1.62s/it]
Train | Ep [847/1000] Step [697/1500] LR [0.00007] Loss 59.99395 :  85%|████████▍ | 847/1000 [15:57<04:08,  1.62s/it]
Train | Ep [847/1000] Step [697/1500] LR [0.00007] Loss 59.99395 :  85%|████████▍ | 848/1000 [15:57<04:05,  1.62s/it]
Train | Ep [848/1000] Step [700/1500] LR [0.00007] Loss 60.21073 :  85%|████████▍ | 848/1000 [15:58<04:05,  1.62s/it]
Train | Ep [848/1000] Step [700/1500] LR [0.00007] Loss 60.21073 :  85%|████████▍ | 849/1000 [15:58<04:04,  1.62s/it]INFO - 11/24/25 21:24:54 - 0:16:03 - [epoch 849] #links in candidate set: 391

INFO - 11/24/25 21:24:55 - 0:16:03 - #new_links_select:391

INFO - 11/24/25 21:24:55 - 0:16:03 - train_ill.shape:(7411, 2)

INFO - 11/24/25 21:24:55 - 0:16:03 - #true_links: 298

INFO - 11/24/25 21:24:55 - 0:16:03 - true link ratio: 76.2%

INFO - 11/24/25 21:24:55 - 0:16:03 - #entity not in train set: 7540 (left) 5431 (right)


Train | Ep [849/1000] Step [703/1500] LR [0.00007] Loss 75.25256 :  85%|████████▍ | 849/1000 [16:37<04:04,  1.62s/it]INFO - 11/24/25 21:25:38 - 0:16:46 - Ep 849 | l2r: acc of top [1, 10, 50] = [0.5669 0.8124 0.8966], mr = 64.326, mrr = 0.653, Loss = 75.2526

INFO - 11/24/25 21:25:38 - 0:16:46 - Ep 849 | r2l: acc of top [1, 10, 50] = [0.5671 0.81   0.896 ], mr = 63.793, mrr = 0.652, Loss = 75.2526

INFO - 11/24/25 21:25:38 - 0:16:46 - Best model update in Ep 849: MRR from [0.6468584229529152] --> [0.6531347701711634] ... 


Train | Ep [849/1000] Step [703/1500] LR [0.00007] Loss 75.25256 :  85%|████████▌ | 850/1000 [16:42<35:13, 14.09s/it]
Train | Ep [850/1000] Step [706/1500] LR [0.00007] Loss 74.19373 :  85%|████████▌ | 850/1000 [16:43<35:13, 14.09s/it]
Train | Ep [850/1000] Step [706/1500] LR [0.00007] Loss 74.19373 :  85%|████████▌ | 851/1000 [16:43<25:41, 10.35s/it]
Train | Ep [851/1000] Step [709/1500] LR [0.00007] Loss 74.23296 :  85%|████████▌ | 851/1000 [16:45<25:41, 10.35s/it]
Train | Ep [851/1000] Step [709/1500] LR [0.00007] Loss 74.23296 :  85%|████████▌ | 852/1000 [16:45<19:04,  7.73s/it]
Train | Ep [852/1000] Step [712/1500] LR [0.00007] Loss 73.73868 :  85%|████████▌ | 852/1000 [16:46<19:04,  7.73s/it]
Train | Ep [852/1000] Step [712/1500] LR [0.00007] Loss 73.73868 :  85%|████████▌ | 853/1000 [16:46<14:26,  5.90s/it]
Train | Ep [853/1000] Step [715/1500] LR [0.00007] Loss 73.33850 :  85%|████████▌ | 853/1000 [16:48<14:26,  5.90s/it]
Train | Ep [853/1000] Step [715/1500] LR [0.00007] Loss 73.33850 :  85%|████████▌ | 854/1000 [16:48<11:12,  4.61s/it]
Train | Ep [854/1000] Step [718/1500] LR [0.00007] Loss 73.88013 :  85%|████████▌ | 854/1000 [16:50<11:12,  4.61s/it]
Train | Ep [854/1000] Step [718/1500] LR [0.00007] Loss 73.88013 :  86%|████████▌ | 855/1000 [16:50<09:03,  3.75s/it]
Train | Ep [855/1000] Step [721/1500] LR [0.00007] Loss 73.48007 :  86%|████████▌ | 855/1000 [16:51<09:03,  3.75s/it]
Train | Ep [855/1000] Step [721/1500] LR [0.00007] Loss 73.48007 :  86%|████████▌ | 856/1000 [16:51<07:28,  3.11s/it]
Train | Ep [856/1000] Step [724/1500] LR [0.00007] Loss 72.98383 :  86%|████████▌ | 856/1000 [16:53<07:28,  3.11s/it]
Train | Ep [856/1000] Step [724/1500] LR [0.00007] Loss 72.98383 :  86%|████████▌ | 857/1000 [16:53<06:21,  2.67s/it]
Train | Ep [857/1000] Step [727/1500] LR [0.00007] Loss 73.18245 :  86%|████████▌ | 857/1000 [16:55<06:21,  2.67s/it]
Train | Ep [857/1000] Step [727/1500] LR [0.00007] Loss 73.18245 :  86%|████████▌ | 858/1000 [16:55<05:35,  2.36s/it]
Train | Ep [858/1000] Step [730/1500] LR [0.00007] Loss 72.46762 :  86%|████████▌ | 858/1000 [16:56<05:35,  2.36s/it]
Train | Ep [858/1000] Step [730/1500] LR [0.00007] Loss 72.46762 :  86%|████████▌ | 859/1000 [16:56<05:01,  2.14s/it]
Train | Ep [859/1000] Step [733/1500] LR [0.00007] Loss 72.82490 :  86%|████████▌ | 859/1000 [16:58<05:01,  2.14s/it]
Train | Ep [859/1000] Step [733/1500] LR [0.00007] Loss 72.82490 :  86%|████████▌ | 860/1000 [16:58<04:41,  2.01s/it]
Train | Ep [860/1000] Step [736/1500] LR [0.00007] Loss 72.63319 :  86%|████████▌ | 860/1000 [17:00<04:41,  2.01s/it]
Train | Ep [860/1000] Step [736/1500] LR [0.00007] Loss 72.63319 :  86%|████████▌ | 861/1000 [17:00<04:22,  1.89s/it]
Train | Ep [861/1000] Step [739/1500] LR [0.00007] Loss 72.16095 :  86%|████████▌ | 861/1000 [17:01<04:22,  1.89s/it]
Train | Ep [861/1000] Step [739/1500] LR [0.00007] Loss 72.16095 :  86%|████████▌ | 862/1000 [17:01<04:09,  1.81s/it]
Train | Ep [862/1000] Step [742/1500] LR [0.00006] Loss 72.39542 :  86%|████████▌ | 862/1000 [17:03<04:09,  1.81s/it]
Train | Ep [862/1000] Step [742/1500] LR [0.00006] Loss 72.39542 :  86%|████████▋ | 863/1000 [17:03<03:59,  1.75s/it]
Train | Ep [863/1000] Step [745/1500] LR [0.00006] Loss 72.59191 :  86%|████████▋ | 863/1000 [17:05<03:59,  1.75s/it]
Train | Ep [863/1000] Step [745/1500] LR [0.00006] Loss 72.59191 :  86%|████████▋ | 864/1000 [17:05<03:52,  1.71s/it]
Train | Ep [864/1000] Step [748/1500] LR [0.00006] Loss 72.11789 :  86%|████████▋ | 864/1000 [17:06<03:52,  1.71s/it]
Train | Ep [864/1000] Step [748/1500] LR [0.00006] Loss 72.11789 :  86%|████████▋ | 865/1000 [17:06<03:52,  1.72s/it]
Train | Ep [865/1000] Step [751/1500] LR [0.00006] Loss 72.10663 :  86%|████████▋ | 865/1000 [17:08<03:52,  1.72s/it]
Train | Ep [865/1000] Step [751/1500] LR [0.00006] Loss 72.10663 :  87%|████████▋ | 866/1000 [17:08<03:46,  1.69s/it]
Train | Ep [866/1000] Step [754/1500] LR [0.00006] Loss 72.01080 :  87%|████████▋ | 866/1000 [17:10<03:46,  1.69s/it]
Train | Ep [866/1000] Step [754/1500] LR [0.00006] Loss 72.01080 :  87%|████████▋ | 867/1000 [17:10<03:41,  1.67s/it]
Train | Ep [867/1000] Step [757/1500] LR [0.00006] Loss 71.80230 :  87%|████████▋ | 867/1000 [17:11<03:41,  1.67s/it]
Train | Ep [867/1000] Step [757/1500] LR [0.00006] Loss 71.80230 :  87%|████████▋ | 868/1000 [17:11<03:38,  1.66s/it]
Train | Ep [868/1000] Step [760/1500] LR [0.00006] Loss 71.92144 :  87%|████████▋ | 868/1000 [17:13<03:38,  1.66s/it]
Train | Ep [868/1000] Step [760/1500] LR [0.00006] Loss 71.92144 :  87%|████████▋ | 869/1000 [17:13<03:35,  1.65s/it]
Train | Ep [869/1000] Step [763/1500] LR [0.00006] Loss 71.33051 :  87%|████████▋ | 869/1000 [17:15<03:35,  1.65s/it]
Train | Ep [869/1000] Step [763/1500] LR [0.00006] Loss 71.33051 :  87%|████████▋ | 870/1000 [17:15<03:37,  1.67s/it]
Train | Ep [870/1000] Step [766/1500] LR [0.00006] Loss 71.65342 :  87%|████████▋ | 870/1000 [17:16<03:37,  1.67s/it]
Train | Ep [870/1000] Step [766/1500] LR [0.00006] Loss 71.65342 :  87%|████████▋ | 871/1000 [17:16<03:33,  1.66s/it]
Train | Ep [871/1000] Step [769/1500] LR [0.00006] Loss 71.88625 :  87%|████████▋ | 871/1000 [17:18<03:33,  1.66s/it]
Train | Ep [871/1000] Step [769/1500] LR [0.00006] Loss 71.88625 :  87%|████████▋ | 872/1000 [17:18<03:30,  1.64s/it]
Train | Ep [872/1000] Step [772/1500] LR [0.00006] Loss 71.38894 :  87%|████████▋ | 872/1000 [17:19<03:30,  1.64s/it]
Train | Ep [872/1000] Step [772/1500] LR [0.00006] Loss 71.38894 :  87%|████████▋ | 873/1000 [17:19<03:27,  1.63s/it]
Train | Ep [873/1000] Step [775/1500] LR [0.00006] Loss 71.28206 :  87%|████████▋ | 873/1000 [17:21<03:27,  1.63s/it]
Train | Ep [873/1000] Step [775/1500] LR [0.00006] Loss 71.28206 :  87%|████████▋ | 874/1000 [17:21<03:24,  1.63s/it]INFO - 11/24/25 21:26:17 - 0:17:25 - [epoch 874] #links in candidate set: 290


Train | Ep [874/1000] Step [778/1500] LR [0.00006] Loss 71.63476 :  87%|████████▋ | 874/1000 [17:23<03:24,  1.63s/it]
Train | Ep [874/1000] Step [778/1500] LR [0.00006] Loss 71.63476 :  88%|████████▊ | 875/1000 [17:23<03:26,  1.65s/it]
Train | Ep [875/1000] Step [781/1500] LR [0.00006] Loss 71.51426 :  88%|████████▊ | 875/1000 [17:24<03:26,  1.65s/it]
Train | Ep [875/1000] Step [781/1500] LR [0.00006] Loss 71.51426 :  88%|████████▊ | 876/1000 [17:24<03:23,  1.64s/it]
Train | Ep [876/1000] Step [784/1500] LR [0.00006] Loss 71.50023 :  88%|████████▊ | 876/1000 [17:26<03:23,  1.64s/it]
Train | Ep [876/1000] Step [784/1500] LR [0.00006] Loss 71.50023 :  88%|████████▊ | 877/1000 [17:26<03:22,  1.64s/it]
Train | Ep [877/1000] Step [787/1500] LR [0.00006] Loss 71.39656 :  88%|████████▊ | 877/1000 [17:28<03:22,  1.64s/it]
Train | Ep [877/1000] Step [787/1500] LR [0.00006] Loss 71.39656 :  88%|████████▊ | 878/1000 [17:28<03:19,  1.63s/it]
Train | Ep [878/1000] Step [790/1500] LR [0.00006] Loss 71.54396 :  88%|████████▊ | 878/1000 [17:29<03:19,  1.63s/it]
Train | Ep [878/1000] Step [790/1500] LR [0.00006] Loss 71.54396 :  88%|████████▊ | 879/1000 [17:29<03:18,  1.64s/it]
Train | Ep [879/1000] Step [793/1500] LR [0.00006] Loss 71.21634 :  88%|████████▊ | 879/1000 [17:31<03:18,  1.64s/it]
Train | Ep [879/1000] Step [793/1500] LR [0.00006] Loss 71.21634 :  88%|████████▊ | 880/1000 [17:31<03:18,  1.66s/it]
Train | Ep [880/1000] Step [796/1500] LR [0.00006] Loss 70.61747 :  88%|████████▊ | 880/1000 [17:32<03:18,  1.66s/it]
Train | Ep [880/1000] Step [796/1500] LR [0.00006] Loss 70.61747 :  88%|████████▊ | 881/1000 [17:32<03:14,  1.64s/it]
Train | Ep [881/1000] Step [799/1500] LR [0.00006] Loss 70.80338 :  88%|████████▊ | 881/1000 [17:34<03:14,  1.64s/it]
Train | Ep [881/1000] Step [799/1500] LR [0.00006] Loss 70.80338 :  88%|████████▊ | 882/1000 [17:34<03:11,  1.63s/it]
Train | Ep [882/1000] Step [802/1500] LR [0.00006] Loss 71.11015 :  88%|████████▊ | 882/1000 [17:36<03:11,  1.63s/it]
Train | Ep [882/1000] Step [802/1500] LR [0.00006] Loss 71.11015 :  88%|████████▊ | 883/1000 [17:36<03:09,  1.62s/it]
Train | Ep [883/1000] Step [805/1500] LR [0.00006] Loss 70.75141 :  88%|████████▊ | 883/1000 [17:37<03:09,  1.62s/it]
Train | Ep [883/1000] Step [805/1500] LR [0.00006] Loss 70.75141 :  88%|████████▊ | 884/1000 [17:37<03:07,  1.61s/it]
Train | Ep [884/1000] Step [808/1500] LR [0.00006] Loss 70.82879 :  88%|████████▊ | 884/1000 [17:39<03:07,  1.61s/it]
Train | Ep [884/1000] Step [808/1500] LR [0.00006] Loss 70.82879 :  88%|████████▊ | 885/1000 [17:39<03:08,  1.64s/it]
Train | Ep [885/1000] Step [811/1500] LR [0.00006] Loss 70.79672 :  88%|████████▊ | 885/1000 [17:41<03:08,  1.64s/it]
Train | Ep [885/1000] Step [811/1500] LR [0.00006] Loss 70.79672 :  89%|████████▊ | 886/1000 [17:41<03:05,  1.63s/it]
Train | Ep [886/1000] Step [814/1500] LR [0.00006] Loss 70.91449 :  89%|████████▊ | 886/1000 [17:42<03:05,  1.63s/it]
Train | Ep [886/1000] Step [814/1500] LR [0.00006] Loss 70.91449 :  89%|████████▊ | 887/1000 [17:42<03:04,  1.63s/it]
Train | Ep [887/1000] Step [817/1500] LR [0.00006] Loss 70.54819 :  89%|████████▊ | 887/1000 [17:44<03:04,  1.63s/it]
Train | Ep [887/1000] Step [817/1500] LR [0.00006] Loss 70.54819 :  89%|████████▉ | 888/1000 [17:44<03:02,  1.63s/it]
Train | Ep [888/1000] Step [820/1500] LR [0.00006] Loss 70.57999 :  89%|████████▉ | 888/1000 [17:45<03:02,  1.63s/it]
Train | Ep [888/1000] Step [820/1500] LR [0.00006] Loss 70.57999 :  89%|████████▉ | 889/1000 [17:45<03:00,  1.62s/it]
Train | Ep [889/1000] Step [823/1500] LR [0.00005] Loss 70.64280 :  89%|████████▉ | 889/1000 [17:47<03:00,  1.62s/it]
Train | Ep [889/1000] Step [823/1500] LR [0.00005] Loss 70.64280 :  89%|████████▉ | 890/1000 [17:47<03:01,  1.65s/it]
Train | Ep [890/1000] Step [826/1500] LR [0.00005] Loss 70.38786 :  89%|████████▉ | 890/1000 [17:49<03:01,  1.65s/it]
Train | Ep [890/1000] Step [826/1500] LR [0.00005] Loss 70.38786 :  89%|████████▉ | 891/1000 [17:49<02:58,  1.64s/it]
Train | Ep [891/1000] Step [829/1500] LR [0.00005] Loss 70.66567 :  89%|████████▉ | 891/1000 [17:50<02:58,  1.64s/it]
Train | Ep [891/1000] Step [829/1500] LR [0.00005] Loss 70.66567 :  89%|████████▉ | 892/1000 [17:50<02:55,  1.63s/it]
Train | Ep [892/1000] Step [832/1500] LR [0.00005] Loss 70.34934 :  89%|████████▉ | 892/1000 [17:52<02:55,  1.63s/it]
Train | Ep [892/1000] Step [832/1500] LR [0.00005] Loss 70.34934 :  89%|████████▉ | 893/1000 [17:52<02:53,  1.62s/it]
Train | Ep [893/1000] Step [835/1500] LR [0.00005] Loss 70.44148 :  89%|████████▉ | 893/1000 [17:54<02:53,  1.62s/it]
Train | Ep [893/1000] Step [835/1500] LR [0.00005] Loss 70.44148 :  89%|████████▉ | 894/1000 [17:54<02:51,  1.62s/it]
