命令语法不正确。
INFO - 11/25/25 01:52:38 - 0:00:00 - ============ Initialized logger ============
INFO - 11/25/25 01:52:38 - 0:00:00 - The experiment will be stored in C:\Users\paichichi\Documents\data\mmkg\dump/1125-IJCAI_MEAformer_sf_0_500-1000-IL\MEAformer_FBYG15K_0.5_v1_norm_0.5
                                     
INFO - 11/25/25 01:52:38 - 0:00:00 - Running command: python main.py --gpu 0 --eval_epoch 50 --only_test 0 --model_name MEAformer --data_choice FBYG15K --data_split norm --data_rate '0.5' --epoch 1000 --lr '5e-4' --hidden_units '300,300,300' --save_model 0 --batch_size 3500 --semi_learn_step 5 --csls --csls_k 3 --random_seed 42 --exp_name 'IJCAI_MEAformer_sf_0_500-1000-IL' --exp_id 'v1_norm_0.5' --workers 12 --dist 0 --accumulation_steps 1 --scheduler cos --attr_dim 300 --img_dim 300 --name_dim 300 --char_dim 300 --hidden_size 300 --tau '0.1' --structure_encoder gat --num_attention_heads 1 --num_hidden_layers 1 --use_surface 0 --use_intermediate 1 --il --il_start 500 --enable_sota
C:\Users\paichichi\Documents\GitHub\MEAformer\main.py:44: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  self.scaler = GradScaler()
INFO - 11/25/25 01:52:39 - 0:00:01 - 81.17% entities have images
INFO - 11/25/25 01:52:39 - 0:00:02 - image feature shape:(30355, 4096)
INFO - 11/25/25 01:52:39 - 0:00:02 - #left entity : 14951, #right entity: 15404
INFO - 11/25/25 01:52:39 - 0:00:02 - #left entity not in train set: 9352, #right entity not in train set: 9805
INFO - 11/25/25 01:52:41 - 0:00:03 - relation feature shape:(30355, 1000)
INFO - 11/25/25 01:52:41 - 0:00:03 - attribute feature shape:(30355, 123)
INFO - 11/25/25 01:52:41 - 0:00:03 - -----dataset summary-----
INFO - 11/25/25 01:52:41 - 0:00:03 - dataset:		 C:\Users\paichichi\Documents\data\mmkg\FBYG15K\norm
INFO - 11/25/25 01:52:41 - 0:00:03 - triple num:	 715099
INFO - 11/25/25 01:52:41 - 0:00:03 - entity num:	 30355
INFO - 11/25/25 01:52:41 - 0:00:03 - relation num:	 1377
INFO - 11/25/25 01:52:41 - 0:00:03 - train ill num:	 5599 	 test ill num:	 5600
INFO - 11/25/25 01:52:41 - 0:00:03 - -------------------------
C:\Users\paichichi\Documents\GitHub\MEAformer\src\utils.py:237: UserWarning: torch.sparse.SparseTensor(indices, values, shape, *, device=) is deprecated.  Please use torch.sparse_coo_tensor(indices, values, shape, dtype=, device=). (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\torch\csrc\utils\tensor_new.cpp:653.)
  return torch.sparse.FloatTensor(indices, values, shape)
INFO - 11/25/25 01:52:42 - 0:00:04 - Random init...
INFO - 11/25/25 01:52:42 - 0:00:04 - total params num: 11280006
INFO - 11/25/25 01:52:42 - 0:00:04 - warmup_steps: 150
INFO - 11/25/25 01:52:42 - 0:00:04 - total_steps: 1000
INFO - 11/25/25 01:52:42 - 0:00:04 - weight_decay: 0.0005
loading raw data...
30355
getting a sparse tensor r_adj...
  0%|          | 0/1000 [00:00<?, ?it/s]
Train | Ep [830/1000] Step [945/3000] LR [0.00009] Loss 80.83251 :  83%|████████▎ | 830/1000 [49:28<10:21,  3.66s/it]
Train | Ep [830/1000] Step [945/3000] LR [0.00009] Loss 80.83251 :  83%|████████▎ | 831/1000 [49:28<10:16,  3.65s/it]
Train | Ep [831/1000] Step [948/3000] LR [0.00009] Loss 80.95019 :  83%|████████▎ | 831/1000 [49:32<10:16,  3.65s/it]
Train | Ep [831/1000] Step [948/3000] LR [0.00009] Loss 80.95019 :  83%|████████▎ | 832/1000 [49:32<10:12,  3.64s/it]
Train | Ep [832/1000] Step [951/3000] LR [0.00009] Loss 80.93541 :  83%|████████▎ | 832/1000 [49:36<10:12,  3.64s/it]
Train | Ep [832/1000] Step [951/3000] LR [0.00009] Loss 80.93541 :  83%|████████▎ | 833/1000 [49:36<10:07,  3.64s/it]
Train | Ep [833/1000] Step [954/3000] LR [0.00009] Loss 80.73390 :  83%|████████▎ | 833/1000 [49:39<10:07,  3.64s/it]
Train | Ep [833/1000] Step [954/3000] LR [0.00009] Loss 80.73390 :  83%|████████▎ | 834/1000 [49:39<10:03,  3.64s/it]
Train | Ep [834/1000] Step [957/3000] LR [0.00009] Loss 80.69091 :  83%|████████▎ | 834/1000 [49:43<10:03,  3.64s/it]
Train | Ep [834/1000] Step [957/3000] LR [0.00009] Loss 80.69091 :  84%|████████▎ | 835/1000 [49:43<10:04,  3.66s/it]
Train | Ep [835/1000] Step [960/3000] LR [0.00009] Loss 80.56230 :  84%|████████▎ | 835/1000 [49:47<10:04,  3.66s/it]
Train | Ep [835/1000] Step [960/3000] LR [0.00009] Loss 80.56230 :  84%|████████▎ | 836/1000 [49:47<09:59,  3.65s/it]
Train | Ep [836/1000] Step [963/3000] LR [0.00009] Loss 80.70606 :  84%|████████▎ | 836/1000 [49:50<09:59,  3.65s/it]
Train | Ep [836/1000] Step [963/3000] LR [0.00009] Loss 80.70606 :  84%|████████▎ | 837/1000 [49:50<09:53,  3.64s/it]
Train | Ep [837/1000] Step [966/3000] LR [0.00009] Loss 80.65425 :  84%|████████▎ | 837/1000 [49:54<09:53,  3.64s/it]
Train | Ep [837/1000] Step [966/3000] LR [0.00009] Loss 80.65425 :  84%|████████▍ | 838/1000 [49:54<09:49,  3.64s/it]
Train | Ep [838/1000] Step [969/3000] LR [0.00009] Loss 80.71967 :  84%|████████▍ | 838/1000 [49:58<09:49,  3.64s/it]
Train | Ep [838/1000] Step [969/3000] LR [0.00009] Loss 80.71967 :  84%|████████▍ | 839/1000 [49:58<09:45,  3.64s/it]
Train | Ep [839/1000] Step [972/3000] LR [0.00009] Loss 80.61349 :  84%|████████▍ | 839/1000 [50:01<09:45,  3.64s/it]
Train | Ep [839/1000] Step [972/3000] LR [0.00009] Loss 80.61349 :  84%|████████▍ | 840/1000 [50:01<09:45,  3.66s/it]
Train | Ep [840/1000] Step [975/3000] LR [0.00009] Loss 80.80033 :  84%|████████▍ | 840/1000 [50:05<09:45,  3.66s/it]
Train | Ep [840/1000] Step [975/3000] LR [0.00009] Loss 80.80033 :  84%|████████▍ | 841/1000 [50:05<09:40,  3.65s/it]
Train | Ep [841/1000] Step [978/3000] LR [0.00009] Loss 80.45192 :  84%|████████▍ | 841/1000 [50:09<09:40,  3.65s/it]
Train | Ep [841/1000] Step [978/3000] LR [0.00009] Loss 80.45192 :  84%|████████▍ | 842/1000 [50:09<09:35,  3.65s/it]
Train | Ep [842/1000] Step [981/3000] LR [0.00009] Loss 80.24095 :  84%|████████▍ | 842/1000 [50:12<09:35,  3.65s/it]
Train | Ep [842/1000] Step [981/3000] LR [0.00009] Loss 80.24095 :  84%|████████▍ | 843/1000 [50:12<09:31,  3.64s/it]
Train | Ep [843/1000] Step [984/3000] LR [0.00009] Loss 80.53369 :  84%|████████▍ | 843/1000 [50:16<09:31,  3.64s/it]
Train | Ep [843/1000] Step [984/3000] LR [0.00009] Loss 80.53369 :  84%|████████▍ | 844/1000 [50:16<09:27,  3.64s/it]
Train | Ep [844/1000] Step [987/3000] LR [0.00009] Loss 80.41739 :  84%|████████▍ | 844/1000 [50:19<09:27,  3.64s/it]
Train | Ep [844/1000] Step [987/3000] LR [0.00009] Loss 80.41739 :  84%|████████▍ | 845/1000 [50:19<09:27,  3.66s/it]
Train | Ep [845/1000] Step [990/3000] LR [0.00009] Loss 80.30404 :  84%|████████▍ | 845/1000 [50:23<09:27,  3.66s/it]
Train | Ep [845/1000] Step [990/3000] LR [0.00009] Loss 80.30404 :  85%|████████▍ | 846/1000 [50:23<09:22,  3.65s/it]
Train | Ep [846/1000] Step [993/3000] LR [0.00009] Loss 80.14800 :  85%|████████▍ | 846/1000 [50:27<09:22,  3.65s/it]
Train | Ep [846/1000] Step [993/3000] LR [0.00009] Loss 80.14800 :  85%|████████▍ | 847/1000 [50:27<09:17,  3.65s/it]
Train | Ep [847/1000] Step [996/3000] LR [0.00009] Loss 80.26677 :  85%|████████▍ | 847/1000 [50:30<09:17,  3.65s/it]
Train | Ep [847/1000] Step [996/3000] LR [0.00009] Loss 80.26677 :  85%|████████▍ | 848/1000 [50:30<09:13,  3.64s/it]
Train | Ep [848/1000] Step [999/3000] LR [0.00009] Loss 80.20983 :  85%|████████▍ | 848/1000 [50:34<09:13,  3.64s/it]
Train | Ep [848/1000] Step [999/3000] LR [0.00009] Loss 80.20983 :  85%|████████▍ | 849/1000 [50:34<09:08,  3.64s/it]INFO - 11/25/25 02:43:17 - 0:50:39 - [epoch 849] #links in candidate set: 72

INFO - 11/25/25 02:43:17 - 0:50:39 - #new_links_select:72

INFO - 11/25/25 02:43:17 - 0:50:39 - train_ill.shape:(8340, 2)

INFO - 11/25/25 02:43:17 - 0:50:39 - #true_links: 48

INFO - 11/25/25 02:43:17 - 0:50:39 - true link ratio: 66.7%

INFO - 11/25/25 02:43:17 - 0:50:39 - #entity not in train set: 6611 (left) 7064 (right)


Train | Ep [849/1000] Step [1002/3000] LR [0.00009] Loss 81.02635 :  85%|████████▍ | 849/1000 [51:10<09:08,  3.64s/it]INFO - 11/25/25 02:43:54 - 0:51:16 - Ep 849 | l2r: acc of top [1, 10, 50] = [0.6043 0.8143 0.8895], mr = 56.707, mrr = 0.679, Loss = 81.0264

INFO - 11/25/25 02:43:54 - 0:51:16 - Ep 849 | r2l: acc of top [1, 10, 50] = [0.6038 0.8148 0.892 ], mr = 57.255, mrr = 0.679, Loss = 81.0264

INFO - 11/25/25 02:43:54 - 0:51:16 - Best model update in Ep 849: MRR from [0.6778929192182059] --> [0.6788104863539115] ... 


Train | Ep [849/1000] Step [1002/3000] LR [0.00009] Loss 81.02635 :  85%|████████▌ | 850/1000 [51:12<34:39, 13.86s/it]
Train | Ep [850/1000] Step [1005/3000] LR [0.00009] Loss 80.96032 :  85%|████████▌ | 850/1000 [51:15<34:39, 13.86s/it]
Train | Ep [850/1000] Step [1005/3000] LR [0.00009] Loss 80.96032 :  85%|████████▌ | 851/1000 [51:15<26:47, 10.79s/it]
Train | Ep [851/1000] Step [1008/3000] LR [0.00009] Loss 80.82162 :  85%|████████▌ | 851/1000 [51:19<26:47, 10.79s/it]
Train | Ep [851/1000] Step [1008/3000] LR [0.00009] Loss 80.82162 :  85%|████████▌ | 852/1000 [51:19<21:19,  8.64s/it]
Train | Ep [852/1000] Step [1011/3000] LR [0.00009] Loss 80.89731 :  85%|████████▌ | 852/1000 [51:23<21:19,  8.64s/it]
Train | Ep [852/1000] Step [1011/3000] LR [0.00009] Loss 80.89731 :  85%|████████▌ | 853/1000 [51:23<17:29,  7.14s/it]
Train | Ep [853/1000] Step [1014/3000] LR [0.00009] Loss 80.73656 :  85%|████████▌ | 853/1000 [51:26<17:29,  7.14s/it]
Train | Ep [853/1000] Step [1014/3000] LR [0.00009] Loss 80.73656 :  85%|████████▌ | 854/1000 [51:26<14:48,  6.09s/it]
Train | Ep [854/1000] Step [1017/3000] LR [0.00009] Loss 80.61064 :  85%|████████▌ | 854/1000 [51:30<14:48,  6.09s/it]
Train | Ep [854/1000] Step [1017/3000] LR [0.00009] Loss 80.61064 :  86%|████████▌ | 855/1000 [51:30<12:59,  5.38s/it]
Train | Ep [855/1000] Step [1020/3000] LR [0.00009] Loss 80.82282 :  86%|████████▌ | 855/1000 [51:34<12:59,  5.38s/it]
Train | Ep [855/1000] Step [1020/3000] LR [0.00009] Loss 80.82282 :  86%|████████▌ | 856/1000 [51:34<11:38,  4.85s/it]
Train | Ep [856/1000] Step [1023/3000] LR [0.00009] Loss 80.48396 :  86%|████████▌ | 856/1000 [51:37<11:38,  4.85s/it]
Train | Ep [856/1000] Step [1023/3000] LR [0.00009] Loss 80.48396 :  86%|████████▌ | 857/1000 [51:37<10:41,  4.49s/it]
Train | Ep [857/1000] Step [1026/3000] LR [0.00009] Loss 80.56947 :  86%|████████▌ | 857/1000 [51:41<10:41,  4.49s/it]
Train | Ep [857/1000] Step [1026/3000] LR [0.00009] Loss 80.56947 :  86%|████████▌ | 858/1000 [51:41<10:00,  4.23s/it]
Train | Ep [858/1000] Step [1029/3000] LR [0.00009] Loss 80.52519 :  86%|████████▌ | 858/1000 [51:44<10:00,  4.23s/it]
Train | Ep [858/1000] Step [1029/3000] LR [0.00009] Loss 80.52519 :  86%|████████▌ | 859/1000 [51:44<09:30,  4.05s/it]
Train | Ep [859/1000] Step [1032/3000] LR [0.00009] Loss 80.44352 :  86%|████████▌ | 859/1000 [51:48<09:30,  4.05s/it]
Train | Ep [859/1000] Step [1032/3000] LR [0.00009] Loss 80.44352 :  86%|████████▌ | 860/1000 [51:48<09:13,  3.95s/it]
Train | Ep [860/1000] Step [1035/3000] LR [0.00009] Loss 80.47321 :  86%|████████▌ | 860/1000 [51:52<09:13,  3.95s/it]
Train | Ep [860/1000] Step [1035/3000] LR [0.00009] Loss 80.47321 :  86%|████████▌ | 861/1000 [51:52<08:56,  3.86s/it]
Train | Ep [861/1000] Step [1038/3000] LR [0.00009] Loss 80.47527 :  86%|████████▌ | 861/1000 [51:55<08:56,  3.86s/it]
Train | Ep [861/1000] Step [1038/3000] LR [0.00009] Loss 80.47527 :  86%|████████▌ | 862/1000 [51:55<08:42,  3.79s/it]
Train | Ep [862/1000] Step [1041/3000] LR [0.00009] Loss 80.35456 :  86%|████████▌ | 862/1000 [51:59<08:42,  3.79s/it]
Train | Ep [862/1000] Step [1041/3000] LR [0.00009] Loss 80.35456 :  86%|████████▋ | 863/1000 [51:59<08:32,  3.74s/it]
Train | Ep [863/1000] Step [1044/3000] LR [0.00009] Loss 80.32966 :  86%|████████▋ | 863/1000 [52:03<08:32,  3.74s/it]
Train | Ep [863/1000] Step [1044/3000] LR [0.00009] Loss 80.32966 :  86%|████████▋ | 864/1000 [52:03<08:24,  3.71s/it]
Train | Ep [864/1000] Step [1047/3000] LR [0.00009] Loss 80.32683 :  86%|████████▋ | 864/1000 [52:06<08:24,  3.71s/it]
Train | Ep [864/1000] Step [1047/3000] LR [0.00009] Loss 80.32683 :  86%|████████▋ | 865/1000 [52:06<08:21,  3.72s/it]
Train | Ep [865/1000] Step [1050/3000] LR [0.00009] Loss 80.23491 :  86%|████████▋ | 865/1000 [52:10<08:21,  3.72s/it]
Train | Ep [865/1000] Step [1050/3000] LR [0.00009] Loss 80.23491 :  87%|████████▋ | 866/1000 [52:10<08:14,  3.69s/it]
Train | Ep [866/1000] Step [1053/3000] LR [0.00009] Loss 80.35617 :  87%|████████▋ | 866/1000 [52:14<08:14,  3.69s/it]
Train | Ep [866/1000] Step [1053/3000] LR [0.00009] Loss 80.35617 :  87%|████████▋ | 867/1000 [52:14<08:08,  3.67s/it]
Train | Ep [867/1000] Step [1056/3000] LR [0.00009] Loss 80.17990 :  87%|████████▋ | 867/1000 [52:17<08:08,  3.67s/it]
Train | Ep [867/1000] Step [1056/3000] LR [0.00009] Loss 80.17990 :  87%|████████▋ | 868/1000 [52:17<08:03,  3.67s/it]
Train | Ep [868/1000] Step [1059/3000] LR [0.00009] Loss 80.04544 :  87%|████████▋ | 868/1000 [52:21<08:03,  3.67s/it]
Train | Ep [868/1000] Step [1059/3000] LR [0.00009] Loss 80.04544 :  87%|████████▋ | 869/1000 [52:21<07:58,  3.66s/it]
Train | Ep [869/1000] Step [1062/3000] LR [0.00009] Loss 79.95570 :  87%|████████▋ | 869/1000 [52:25<07:58,  3.66s/it]
Train | Ep [869/1000] Step [1062/3000] LR [0.00009] Loss 79.95570 :  87%|████████▋ | 870/1000 [52:25<07:57,  3.67s/it]
Train | Ep [870/1000] Step [1065/3000] LR [0.00009] Loss 80.00482 :  87%|████████▋ | 870/1000 [52:28<07:57,  3.67s/it]
Train | Ep [870/1000] Step [1065/3000] LR [0.00009] Loss 80.00482 :  87%|████████▋ | 871/1000 [52:28<07:52,  3.66s/it]
Train | Ep [871/1000] Step [1068/3000] LR [0.00009] Loss 79.91690 :  87%|████████▋ | 871/1000 [52:32<07:52,  3.66s/it]
Train | Ep [871/1000] Step [1068/3000] LR [0.00009] Loss 79.91690 :  87%|████████▋ | 872/1000 [52:32<07:47,  3.65s/it]
Train | Ep [872/1000] Step [1071/3000] LR [0.00009] Loss 79.94256 :  87%|████████▋ | 872/1000 [52:36<07:47,  3.65s/it]
Train | Ep [872/1000] Step [1071/3000] LR [0.00009] Loss 79.94256 :  87%|████████▋ | 873/1000 [52:36<07:43,  3.65s/it]
Train | Ep [873/1000] Step [1074/3000] LR [0.00009] Loss 80.10826 :  87%|████████▋ | 873/1000 [52:39<07:43,  3.65s/it]
Train | Ep [873/1000] Step [1074/3000] LR [0.00009] Loss 80.10826 :  87%|████████▋ | 874/1000 [52:39<07:39,  3.64s/it]INFO - 11/25/25 02:45:22 - 0:52:44 - [epoch 874] #links in candidate set: 189


Train | Ep [874/1000] Step [1077/3000] LR [0.00009] Loss 79.91425 :  87%|████████▋ | 874/1000 [52:43<07:39,  3.64s/it]
Train | Ep [874/1000] Step [1077/3000] LR [0.00009] Loss 79.91425 :  88%|████████▊ | 875/1000 [52:43<07:38,  3.67s/it]
Train | Ep [875/1000] Step [1080/3000] LR [0.00009] Loss 79.88458 :  88%|████████▊ | 875/1000 [52:47<07:38,  3.67s/it]
Train | Ep [875/1000] Step [1080/3000] LR [0.00009] Loss 79.88458 :  88%|████████▊ | 876/1000 [52:47<07:33,  3.66s/it]
Train | Ep [876/1000] Step [1083/3000] LR [0.00009] Loss 79.77322 :  88%|████████▊ | 876/1000 [52:50<07:33,  3.66s/it]
Train | Ep [876/1000] Step [1083/3000] LR [0.00009] Loss 79.77322 :  88%|████████▊ | 877/1000 [52:50<07:28,  3.65s/it]
Train | Ep [877/1000] Step [1086/3000] LR [0.00009] Loss 79.76742 :  88%|████████▊ | 877/1000 [52:54<07:28,  3.65s/it]
Train | Ep [877/1000] Step [1086/3000] LR [0.00009] Loss 79.76742 :  88%|████████▊ | 878/1000 [52:54<07:24,  3.65s/it]
Train | Ep [878/1000] Step [1089/3000] LR [0.00009] Loss 79.67949 :  88%|████████▊ | 878/1000 [52:58<07:24,  3.65s/it]
Train | Ep [878/1000] Step [1089/3000] LR [0.00009] Loss 79.67949 :  88%|████████▊ | 879/1000 [52:58<07:20,  3.64s/it]
Train | Ep [879/1000] Step [1092/3000] LR [0.00009] Loss 79.64835 :  88%|████████▊ | 879/1000 [53:01<07:20,  3.64s/it]
Train | Ep [879/1000] Step [1092/3000] LR [0.00009] Loss 79.64835 :  88%|████████▊ | 880/1000 [53:01<07:19,  3.66s/it]
Train | Ep [880/1000] Step [1095/3000] LR [0.00009] Loss 79.59683 :  88%|████████▊ | 880/1000 [53:05<07:19,  3.66s/it]
Train | Ep [880/1000] Step [1095/3000] LR [0.00009] Loss 79.59683 :  88%|████████▊ | 881/1000 [53:05<07:14,  3.65s/it]
Train | Ep [881/1000] Step [1098/3000] LR [0.00008] Loss 79.56655 :  88%|████████▊ | 881/1000 [53:08<07:14,  3.65s/it]
Train | Ep [881/1000] Step [1098/3000] LR [0.00008] Loss 79.56655 :  88%|████████▊ | 882/1000 [53:08<07:10,  3.65s/it]
Train | Ep [882/1000] Step [1101/3000] LR [0.00008] Loss 79.71557 :  88%|████████▊ | 882/1000 [53:12<07:10,  3.65s/it]
Train | Ep [882/1000] Step [1101/3000] LR [0.00008] Loss 79.71557 :  88%|████████▊ | 883/1000 [53:12<07:05,  3.64s/it]
Train | Ep [883/1000] Step [1104/3000] LR [0.00008] Loss 79.44499 :  88%|████████▊ | 883/1000 [53:16<07:05,  3.64s/it]
Train | Ep [883/1000] Step [1104/3000] LR [0.00008] Loss 79.44499 :  88%|████████▊ | 884/1000 [53:16<07:02,  3.64s/it]
Train | Ep [884/1000] Step [1107/3000] LR [0.00008] Loss 79.49544 :  88%|████████▊ | 884/1000 [53:19<07:02,  3.64s/it]
Train | Ep [884/1000] Step [1107/3000] LR [0.00008] Loss 79.49544 :  88%|████████▊ | 885/1000 [53:19<07:01,  3.66s/it]
Train | Ep [885/1000] Step [1110/3000] LR [0.00008] Loss 79.36963 :  88%|████████▊ | 885/1000 [53:23<07:01,  3.66s/it]
Train | Ep [885/1000] Step [1110/3000] LR [0.00008] Loss 79.36963 :  89%|████████▊ | 886/1000 [53:23<06:56,  3.66s/it]
Train | Ep [886/1000] Step [1113/3000] LR [0.00008] Loss 79.52416 :  89%|████████▊ | 886/1000 [53:27<06:56,  3.66s/it]
Train | Ep [886/1000] Step [1113/3000] LR [0.00008] Loss 79.52416 :  89%|████████▊ | 887/1000 [53:27<06:52,  3.65s/it]
Train | Ep [887/1000] Step [1116/3000] LR [0.00008] Loss 79.25476 :  89%|████████▊ | 887/1000 [53:30<06:52,  3.65s/it]
Train | Ep [887/1000] Step [1116/3000] LR [0.00008] Loss 79.25476 :  89%|████████▉ | 888/1000 [53:30<06:48,  3.65s/it]
Train | Ep [888/1000] Step [1119/3000] LR [0.00008] Loss 79.27060 :  89%|████████▉ | 888/1000 [53:34<06:48,  3.65s/it]
Train | Ep [888/1000] Step [1119/3000] LR [0.00008] Loss 79.27060 :  89%|████████▉ | 889/1000 [53:34<06:45,  3.65s/it]
Train | Ep [889/1000] Step [1122/3000] LR [0.00008] Loss 79.18756 :  89%|████████▉ | 889/1000 [53:38<06:45,  3.65s/it]
Train | Ep [889/1000] Step [1122/3000] LR [0.00008] Loss 79.18756 :  89%|████████▉ | 890/1000 [53:38<06:44,  3.68s/it]
Train | Ep [890/1000] Step [1125/3000] LR [0.00008] Loss 79.34154 :  89%|████████▉ | 890/1000 [53:41<06:44,  3.68s/it]
Train | Ep [890/1000] Step [1125/3000] LR [0.00008] Loss 79.34154 :  89%|████████▉ | 891/1000 [53:41<06:40,  3.67s/it]
Train | Ep [891/1000] Step [1128/3000] LR [0.00008] Loss 79.13100 :  89%|████████▉ | 891/1000 [53:45<06:40,  3.67s/it]
Train | Ep [891/1000] Step [1128/3000] LR [0.00008] Loss 79.13100 :  89%|████████▉ | 892/1000 [53:45<06:35,  3.66s/it]
Train | Ep [892/1000] Step [1131/3000] LR [0.00008] Loss 79.36702 :  89%|████████▉ | 892/1000 [53:49<06:35,  3.66s/it]
Train | Ep [892/1000] Step [1131/3000] LR [0.00008] Loss 79.36702 :  89%|████████▉ | 893/1000 [53:49<06:31,  3.66s/it]
Train | Ep [893/1000] Step [1134/3000] LR [0.00008] Loss 79.05765 :  89%|████████▉ | 893/1000 [53:52<06:31,  3.66s/it]
Train | Ep [893/1000] Step [1134/3000] LR [0.00008] Loss 79.05765 :  89%|████████▉ | 894/1000 [53:52<06:27,  3.65s/it]
Train | Ep [894/1000] Step [1137/3000] LR [0.00008] Loss 79.06256 :  89%|████████▉ | 894/1000 [53:56<06:27,  3.65s/it]
Train | Ep [894/1000] Step [1137/3000] LR [0.00008] Loss 79.06256 :  90%|████████▉ | 895/1000 [53:56<06:25,  3.67s/it]
Train | Ep [895/1000] Step [1140/3000] LR [0.00008] Loss 78.92878 :  90%|████████▉ | 895/1000 [54:00<06:25,  3.67s/it]
Train | Ep [895/1000] Step [1140/3000] LR [0.00008] Loss 78.92878 :  90%|████████▉ | 896/1000 [54:00<06:20,  3.66s/it]
Train | Ep [896/1000] Step [1143/3000] LR [0.00008] Loss 78.95562 :  90%|████████▉ | 896/1000 [54:03<06:20,  3.66s/it]
Train | Ep [896/1000] Step [1143/3000] LR [0.00008] Loss 78.95562 :  90%|████████▉ | 897/1000 [54:03<06:16,  3.66s/it]
Train | Ep [897/1000] Step [1146/3000] LR [0.00008] Loss 78.99040 :  90%|████████▉ | 897/1000 [54:07<06:16,  3.66s/it]
Train | Ep [897/1000] Step [1146/3000] LR [0.00008] Loss 78.99040 :  90%|████████▉ | 898/1000 [54:07<06:12,  3.65s/it]
Train | Ep [898/1000] Step [1149/3000] LR [0.00008] Loss 78.87780 :  90%|████████▉ | 898/1000 [54:11<06:12,  3.65s/it]
Train | Ep [898/1000] Step [1149/3000] LR [0.00008] Loss 78.87780 :  90%|████████▉ | 899/1000 [54:11<06:08,  3.65s/it]INFO - 11/25/25 02:46:53 - 0:54:15 - [epoch 899] #links in candidate set: 50

INFO - 11/25/25 02:46:53 - 0:54:15 - #new_links_select:50

INFO - 11/25/25 02:46:53 - 0:54:15 - train_ill.shape:(8390, 2)

INFO - 11/25/25 02:46:53 - 0:54:15 - #true_links: 37

INFO - 11/25/25 02:46:53 - 0:54:15 - true link ratio: 74.0%

INFO - 11/25/25 02:46:53 - 0:54:15 - #entity not in train set: 6561 (left) 7014 (right)


Train | Ep [899/1000] Step [1152/3000] LR [0.00008] Loss 79.61533 :  90%|████████▉ | 899/1000 [54:46<06:08,  3.65s/it]INFO - 11/25/25 02:47:31 - 0:54:53 - Ep 899 | l2r: acc of top [1, 10, 50] = [0.6052 0.8114 0.8866], mr = 59.312, mrr = 0.678, Loss = 79.6153

INFO - 11/25/25 02:47:31 - 0:54:53 - Ep 899 | r2l: acc of top [1, 10, 50] = [0.6023 0.8139 0.888 ], mr = 60.243, mrr = 0.679, Loss = 79.6153


Train | Ep [899/1000] Step [1152/3000] LR [0.00008] Loss 79.61533 :  90%|█████████ | 900/1000 [54:48<23:04, 13.84s/it]
Train | Ep [900/1000] Step [1155/3000] LR [0.00008] Loss 79.39450 :  90%|█████████ | 900/1000 [54:52<23:04, 13.84s/it]
Train | Ep [900/1000] Step [1155/3000] LR [0.00008] Loss 79.39450 :  90%|█████████ | 901/1000 [54:52<17:47, 10.78s/it]
Train | Ep [901/1000] Step [1158/3000] LR [0.00008] Loss 79.27716 :  90%|█████████ | 901/1000 [54:56<17:47, 10.78s/it]
Train | Ep [901/1000] Step [1158/3000] LR [0.00008] Loss 79.27716 :  90%|█████████ | 902/1000 [54:56<14:06,  8.64s/it]
Train | Ep [902/1000] Step [1161/3000] LR [0.00008] Loss 79.18206 :  90%|█████████ | 902/1000 [54:59<14:06,  8.64s/it]
Train | Ep [902/1000] Step [1161/3000] LR [0.00008] Loss 79.18206 :  90%|█████████ | 903/1000 [54:59<11:32,  7.14s/it]
Train | Ep [903/1000] Step [1164/3000] LR [0.00008] Loss 79.28354 :  90%|█████████ | 903/1000 [55:03<11:32,  7.14s/it]
Train | Ep [903/1000] Step [1164/3000] LR [0.00008] Loss 79.28354 :  90%|█████████ | 904/1000 [55:03<09:44,  6.09s/it]
Train | Ep [904/1000] Step [1167/3000] LR [0.00008] Loss 79.14640 :  90%|█████████ | 904/1000 [55:07<09:44,  6.09s/it]
Train | Ep [904/1000] Step [1167/3000] LR [0.00008] Loss 79.14640 :  90%|█████████ | 905/1000 [55:07<08:30,  5.38s/it]
Train | Ep [905/1000] Step [1170/3000] LR [0.00008] Loss 79.16748 :  90%|█████████ | 905/1000 [55:10<08:30,  5.38s/it]
Train | Ep [905/1000] Step [1170/3000] LR [0.00008] Loss 79.16748 :  91%|█████████ | 906/1000 [55:10<07:35,  4.85s/it]
Train | Ep [906/1000] Step [1173/3000] LR [0.00008] Loss 79.27365 :  91%|█████████ | 906/1000 [55:14<07:35,  4.85s/it]
Train | Ep [906/1000] Step [1173/3000] LR [0.00008] Loss 79.27365 :  91%|█████████ | 907/1000 [55:14<06:56,  4.48s/it]
Train | Ep [907/1000] Step [1176/3000] LR [0.00008] Loss 79.00979 :  91%|█████████ | 907/1000 [55:17<06:56,  4.48s/it]
Train | Ep [907/1000] Step [1176/3000] LR [0.00008] Loss 79.00979 :  91%|█████████ | 908/1000 [55:17<06:28,  4.23s/it]
Train | Ep [908/1000] Step [1179/3000] LR [0.00008] Loss 78.93877 :  91%|█████████ | 908/1000 [55:21<06:28,  4.23s/it]
